,chapter,context,grade,image_paths,image_urls,source,spider,url
32,Unit 2 My family,"Unit Two. Hey, Im the Easter Bunny! Who's that woman? She's my mother. How many eggs? Who's that man? Sarah's grandfather. Let's talk. Who's that man? He's my father. Hi, Dad. This is my friend, Amy. Nice to meet you. Nice to meet you, too. Point and say. Who's that man? He's my father. Lets learn. father, dad, man, woman, mother, mum. who's that woman. She's my mother. Let's chant. The man is the father, tall, tall, tall. The woman is the mother, not so tall. That's the son, small, small, small. They are a family, one and all. Let's spell. Listen, repeat and chant. ten, pen, leg, red, seven, pencil, listen and write. ten, leg, red, pen. Let's talk. Who's that boy? He's my brother. Is she your mother? Yes, she is. Is he your father? No, he isn't. He's my teacher! Let's talk. Who's that boy? He's my brother. Is she your mother? Yes, She is. Is he your father? No, he isn't. He's my teacher. Let's play. Who's that boy? Guess. Is he your brother? No, he isn't. He's my dad. Let's learn. sister, brother, mother, father, grandmother, grandma, grandfather, grandpa, Hi, I'm Mike. This is my family. Look! This is my grandmother. This is my. Let's chant. Grandma, grandpa, Sister, brother, all my family help each other. Start to read. Read and match. I'm Wu Yifan. This is my family. This is my grandmother. This is my grandfather. This is my father. This is my mother. What about your family. Let's check. Listen and number. look and tick. my mother, father, brother and sister. my mother, grandfather, grandmother and brother. Let's sing. I love my family. I love my father. I love my mother. They love me. They love me. I love my grandpa. I love my grandma. They love me. They love me. Story time. Who's that woman? She's my mother. She's beautiful! Thank you. My mun is an actress. Really? Wait a minute! Look at me! Beautiful! Zoom! How beautiful!",3,"./images/full/xxyy_pep_spider/Unit 2 My family/73611f68b883a24c6b37add040765251e5b380d8.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/bd80f46a2749503d543ef0a7cbea1e530d3b8548.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/ffddf696a697ffc9f2aae60d61adcf19e9734ea3.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/c8e142091a3a2eaed26282a9e27e45da9fbe5fd1.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/c6c6a5af03408c1324c3fff60273b05a16988593.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/ba94f3762ea6a6535317a1f25ade87066ef7eba5.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/4e5ce3d6ea0c92ed9193145d083565f9a064be0d.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/b50ed2a0f3a0b121e4980cf40533917bb6d3534c.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/9c1b6b0f7ccc075c8ce9a1153c701381d89e794d.jpg,./images/full/xxyy_pep_spider/Unit 2 My family/12dc98cbc46791e10e56901261673669808f466a.jpg","['http://www.wsbedu.com/xiaox/en/entu/re3221.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3222.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3223.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3224.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3225.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3226.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3227.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3228.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3229.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re322a.jpg']",2,xxyy_pep_spider,"['http://www.wsbedu.com/wu51/keben.asp?wai=542&page=1', 'http://www.wsbedu.com/wu51/keben.asp?wai=542&page=2']"
25,Unit 3 At the zoo,"Look at me! Don't feed the animals! Look at the elephant. It has a long nose. Ah! So cute! Look at the monkey. It's so fat! Look at the giraffe. It's so tall! Let's talk. Look at that giraffe. Wow! It's so tall! A bear! Ha! It's short and fat! Draw and say. Look at my giraffe! Look at my cat! It's tall. It's fat. Let's learn. thin, fat, tall, short. Look at that monkey. It's fat. Let's do. Be fat. Be fat. Be fat, fat, fat! Be thin. Be thin. Be thin, thin, thin! Be tall. Be tall. Be tall, tall, tall! Be short. Be short. Be short, short, short! Let's spell. Listen, repeat and chant. big, pig, six, milk. Read and listen. six, pig, gift, milk, big, pig, it, six. Listen and write. big, pig, six, milk. Let's talk. Come here, children! Look at the elephant. Wow! It has a long nose. It has a short tail. It has small eyes and big ears. Make a monster. It has a big body. OK. Here's a big body. Let's learn. Wow! It has a small head! And a short tail. short, long, samll, big. Let's do. Big, big, big! Make your eyes big. Small, small, small! Make your eyes small, Long, long, long! Make your arms long. Short, short, short! Make your arms short. Start to read. Read and match. It's small and thin. It's big and fat. It has a long tail and big eyes. It has a long body and short legs. Choose, say and guess. It's big. It has a short tail. It's black and white. It's panda. Let's check. Listen and tick. Look and match. fat, big, long, small, short, thin, tall. Let's sing. At the zoo. Cat is fast. Rat is fat. See them run. Fun! Fun! Fun! Monkey is short. Giraffe is tall. See them play with the ball. Story time. How many animals do you know? Look! I know all the animals! A tiger and a lion. A fox and a wolf. A zebra and a horse. Yes. Right! Good! I know! They're monkeys. No, no! The small one is a monkey. The big one is a gorilla. Oops!",3,"./images/full/xxyy_pep_spider/Unit 3 At the zoo/6698b52af8932784f18468bce1c31a03e8f05f9c.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/9045a940731e52acd7dd71fa2c0e83954a2b258d.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/d7fb8cef8b822114fe883ec1fbc008528aace5e0.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/547da671cd3c8cae58e06e1d6aa4f307de5284e1.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/b6ca13221c0abd9ea821289374994943639fb703.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/3884f890be31ff1d9da30662b1bbfb0f8ced595f.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/6f1533c4c81ddadebf498773a99224962ab8be8b.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/9c6b7ed4d70b9184e505b96acb06232f0c92e85d.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/08cf66859564fb9221da1b79c2c393538038fca0.jpg,./images/full/xxyy_pep_spider/Unit 3 At the zoo/4cdd5c3c7dab224c843ae8ef07c849aa5e101d9f.jpg","['http://www.wsbedu.com/xiaox/en/entu/re3231.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3232.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3233.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3234.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3235.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3236.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3237.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3238.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3239.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re323a.jpg']",2,xxyy_pep_spider,"['http://www.wsbedu.com/wu51/keben.asp?wai=543&page=1', 'http://www.wsbedu.com/wu51/keben.asp?wai=543&page=2']"
20,Recycle 1,"Recycle 1. Read aloud. Who's that boy? He's my friend,John. Hi, John. This is my friendWang Tong. Nice to meet you, Wang Tone! Nice to meet you, too. Where are you from? I'm from the USA. You're tall! Yes, I like sports. Lets play! OK! Can you act it out? Listen and chant. Little bird, little bird, You are small and fast. Baby panda, baby panda, You are a little bit fat. baby panda, baby panda,Your tail is short! Little bird. little bird, your tail is not! Match and read aloud. Its an. It's small. It's a. It's a. It's a. It's thin. It has a fat body. It has a long nose. Look and tick. woman, teacher, boy, man, student, girl. Find Sarah's family. Who's that man/woman/boy? He's/She's/Sarah's. Who is not here? Find and circle. Sing a song. The cat is from the UK. The cat is from the UK, the UK. the UK. The cat is from the UK. It's fat and it's white. It's fat and it's white. It's white and it's fat. The cat is from the UK. It's fat and it's white",3,"./images/full/xxyy_pep_spider/Recycle 1/bd4e730b46798c2fa240a2db869ca1979a9a3511.jpg,./images/full/xxyy_pep_spider/Recycle 1/ac6479f81347f4f06643c9ae07d189aa22d69bb5.jpg,./images/full/xxyy_pep_spider/Recycle 1/b153337aee4a0b76840e24f7bd24b24eea93c33d.jpg,./images/full/xxyy_pep_spider/Recycle 1/18658e929dd6c6d83f3306848d9f522fe1adcff0.jpg","['http://www.wsbedu.com/xiaox/en/entu/re3241.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3242.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3243.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3244.jpg']",2,xxyy_pep_spider,['http://www.wsbedu.com/wu51/keben.asp?wai=544&page=1']
28,Unit 4 Where is my car?,"Unit Four. Where is Zip? Where is my car? Is it in the desk? No. Where is my car? Where is my map? Is it on the desk? Good quess. Let's talk. Let's go home! OK! Uh-oh! Where is my pencil box? Look! It's in your desk. Oh, yes! And your pencil! It's under your book! Silly me! Thanks! Let's play. Where is my. It's under the desk. Let's learn. Where is the ruler? It's under the chair! chair, desk. Let's do. Put your foot under your chair. Put your hand on your chair. Put your arm in your desk. Put your hand under your desk. Let's spell. Listen, repeat and chant. dog, box, orange, body. Read, listen and number. box, dog, doll, mom. on, body, orange, box. Listen and write. dog, body, box, orange. Let's talk. Mum, where is my cap? Is it in your bag? No, it isn't. Is it in your toy box? Yes, it in. Thanks, Mun. Bye! Bye! Have a good time! Let' play. Where is my ruler? Is it in the desk? No, it isn't. Is it under the book? Yes, it is. Let's learn. Mum, where is my boat? Is it in your toy box? No, it isn't. cap, ball, car. Let's do. Row a boat. Bounce a ball. Drive a car. Put on a cap. Read a map. Start to read. Read and tick or cross. Is it on the boat? Is it under the chair? Is it on the map? Is it in the desk? Is it on the ball? Is it in the bag? Where is Zip? Can you answer the questions? Where is Zip? Let's check. Listen and tick or cross. Look and tick. bag, cat, box, cap,book, car, boat, map, ball, pen. Let's sing. Where is the toy car? Where is the toy car? Is it on your desk? Where is the toy car? Oh, it's on your chair! Story time. 1,2,3..10, Are you ready? Yes!Let's play hide and seek. Great! Where are you? Under the table? Under the bed? Where are you? I can't find you! In the toy box? Haha! I'm behind you!",3,"./images/full/xxyy_pep_spider/Unit 4 Where is my car?/198f5062829766a3c637329bc2df792fd66d63c8.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/fa4d74c46ff3de3d7a5ac35f4a7317aadb4ac627.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/130262670d21ad1b7e75422266e86649f63179dc.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/02478e3d45445c316d5c5123a99308fcca422d76.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/f58074e1275f09c2e850db824c0902f4f85dc032.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/43e003696e6efe6841e66956f587433cdd8d5dff.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/6087a91b644327ba0ccb0b4f52d7e203e4c66dca.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/ec5130a32ae26c3bdc66ec934f91ce17ade2e803.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/664420d13314d1ce7c602491d757a1435b037915.jpg,./images/full/xxyy_pep_spider/Unit 4 Where is my car?/7328a7fca44c7e6d84c8daca3a83e9ea93e8ed6d.jpg","['http://www.wsbedu.com/xiaox/en/entu/re3251.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3252.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3253.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3254.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3255.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3256.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3257.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3258.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3259.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re325a.jpg']",2,xxyy_pep_spider,"['http://www.wsbedu.com/wu51/keben.asp?wai=545&page=1', 'http://www.wsbedu.com/wu51/keben.asp?wai=545&page=2']"
26,Unit 5 Do you like pears?,"Unit Five. An apple a day. Do you like pears? yes I do. keeps the doctor away! Do you like pears? Do you like watermelons? No, I don't. I like bananas. Let's talk. Honey, let's buy some fruit. Do you like oranges? No, I don't. I like apples. Do you like pears? Yes, I do. Let's play. Do you like pears? Yes, I do. Here you are. Thanks. Let's learn. Do you like pears? Yes I do. pear, apple, orange, banana. Let's chant. I eat apple. I eat grapes. I eat bananas - yummy! I eat oranges. I eat pears. A fruit bowl in my tummy! Let's spell. Listen, repeat and chant. fun, run, duck, under. Read, listen and number. duck, cut, run, fun, under, duck, up, run. Listen and write. fun, duck, run, under. Let's talk. Have some grapes. Thanks, I like grapes. Sorry, I don't like grapes. Can I have some bananas? Here you are. Let's play. I don't like pears. I like apples. Let's learn. I don't like watermelons. Me, neither. watermelon, strawberry, grape. Let's chant. Do you like grapes? They taste really good. Do you like oranges? No, but I should. Apples, watermelons. Strawberries, too. I like them all. How about you? Start to read. Read and match. Do you like strawberries? Yes, I do. No, I don't. Do you like bananas? Yes, I do. No, I don't. Do you like watermelons? Yes, I do. No, I don't. Do you like apples? Yes, I do. No, I don't. Chen Jie, John and Sarah like pears. What abut your friends? Let's check. Listen and tick or cross. Look and tick A. a watermelon, strawberries, grapes, pears. B. a watermelon, a strawberry, grapes, bananas. Let's sing. An apple a day. apple a day keeps the doctor away. An apple a day keeps the doctor away. An apple a day keeps the doctor away. A-P-P-L-E, apple. Story time. Wow! 8 dollars! Its cheap! 8$ each!  I want some chicken and a hot dog. I want some bananas, oranges and apples. Do you like milk? Yeah! I like milk, juice and Coke. Doggy bag, please! No war! Oh, I'm full.",3,"./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/3119947dcccd8d2406ed9d0f116567ee5db10180.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/1a8447932975ca7b57c3d76bfbeb124fdf4d0845.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/614cc91296491d826c52c4f98ee0153428f4443e.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/030d468fcaea7767bb6bb0c0b4063680af35e304.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/4bdb3717825438f846323457593bf192deeb140a.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/1f922b606f4f50520f34b0acfed41bb923c2b97c.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/61502db14402d7eb159098407bbd28ce5978c518.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/ef6b69ed93865420cc7512e8624a5fbf00d28f3d.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/2f0ae09676786868e16d480644337f9a2a2c3e5c.jpg,./images/full/xxyy_pep_spider/Unit 5 Do you like pears?/4cb9a0522dac94a05ffe186c5af700a09120a94e.jpg","['http://www.wsbedu.com/xiaox/en/entu/re3261.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3262.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3263.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3264.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3265.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3266.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3267.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3268.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3269.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re326a.jpg']",2,xxyy_pep_spider,"['http://www.wsbedu.com/wu51/keben.asp?wai=546&page=1', 'http://www.wsbedu.com/wu51/keben.asp?wai=546&page=2']"
31,Unit 6 How many?,"Unit Six. How many birds do you see? How many crayons do you have? I have 16. I see 13! How many? How many balloons do you have? I have 11. Let's talk. Look at the kites! Wow so beautiful! How many kites do you see? 1,2... I see 12! No! The black one is a bird! Oh! How many birds do you see? I see. let's learn. How many fish do you see? 1,2...14,15. I see fifteen. eleven, twelve, thirteen, fourteen, fifteen. let's chant. Hello, my friend. Please tell me. How many cars do you see? One. two, three. I see eleven. One two, three I see eleven. Let's spell. Chant and write. My h_nd has five little fingers. My I_ gs have t-n little toes, My d_g has one cute little face. But my d_ck has one b_g nose. Let's talk.Wu yifan, what's this? My new crayons. Wow! How many crayons do you have? Open it and see! 1,2...16. You have 16 crayons! Lets find out. How many… do you have. Let's learn. How many cars do you have? sixteen, seventeen, eighteen, nineteen, twenty. We have twenty. Let's chant. How many do you have? How many do you see? 10 and 8 makes 18. Can you count with me? How many do you have? How many do you see?4 times 5 makes 20. Can you count with me? Start to read. Read and match. I see five. I see eleven. I see fifteen. I see twenty. How many flowers do you have? Let's check. Listen and tick or cross. Listen and number. twenty, nineteen, eighteen, seventeen, sixteen, fifteen. Let's sing. One two, three, four, five. One, two, three, four, five. Once I caught a fish alive. Six, seven, eight, nine, ten. Then I let it go again. Why did you let it go? Cause it bit my finger so. Which finger did it bite? This little finger on the right. Story time. Wow! So many apples. Lets have a race. Good idea! 1,2,3,4. 5,6,7,8,9. 18,19,20. 17. Look, I have 17! How many apples do you have? Oh, no! I have only three!",3,"./images/full/xxyy_pep_spider/Unit 6 How many?/10f37636cce3cb5a2322f7a1f163cdbd232bedce.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/5543686d8a2be2371ab4b6b7702312ef50e9a47e.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/956fbd41155405498e8aa87a4d1c465f6704ccd4.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/1dd59a154d3438133d894f366098ba24230103d3.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/d2dcede93d37eb05d04fc4bd220993f4984d2b38.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/16a9e93d006e68e8744e78c043cb308b8bdb8f62.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/052d520e5952fb66b4e4daf87af55adcf2bfe11c.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/57a18c401f90625d92a09762b9628a776c91c0c1.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/95eec3e5b19f34f245b537eda6b57420734a4955.jpg,./images/full/xxyy_pep_spider/Unit 6 How many?/0c6c24866a68e5ea9333a2c4ffb5527ecdb367a8.jpg","['http://www.wsbedu.com/xiaox/en/entu/re3271.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3272.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3273.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3274.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3275.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3276.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3277.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3278.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3279.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re327a.jpg']",2,xxyy_pep_spider,"['http://www.wsbedu.com/wu51/keben.asp?wai=547&page=1', 'http://www.wsbedu.com/wu51/keben.asp?wai=547&page=2']"
8,Recycle 2,"Recycle 2. Read aloud. Look! So much fruit! I can get the grapes. I'm big and tall. I can get the bananas. I'm short. I can get the strawberries. 13 bananas! 20 grapes. We have grapes, strawberries, apples, and...eh? Sorry! I like bananas. where are the bananas? Hey! I like bananas, too. Can you act it out? Listen and draw. Where is the. in the box, on the map, on the book, under the chair, under the book. How many footprints do you see? Go up the ladders. Go down the snakes. Look and write. Sing a song. Short vowel song. Where is short a? where is short a? Here I am. Here I am. I'm in a fat cat. I'm in a fat cat. Here I am. Here I am. read pen, fat cat, big pig, hot dog, fun duck. ",3,"./images/full/xxyy_pep_spider/Recycle 2/bc8f6379906eccc5daafff42dda7c62e5601f208.jpg,./images/full/xxyy_pep_spider/Recycle 2/569f5397a62a42fa6c60dddb1b8d4d65a027c011.jpg,./images/full/xxyy_pep_spider/Recycle 2/6cd145a62dbb1d2b65aa07d7465b98b212126661.jpg,./images/full/xxyy_pep_spider/Recycle 2/34c747f3d88121f70594d4d6f82b53a935563018.jpg","['http://www.wsbedu.com/xiaox/en/entu/re3281.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3282.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3283.jpg', 'http://www.wsbedu.com/xiaox/en/entu/re3284.jpg']",2,xxyy_pep_spider,['http://www.wsbedu.com/wu51/keben.asp?wai=548&page=1']


49,Uint 1 My classroom,"Unit One. Where's my schoolbag? It's near the computer. Let's lean the desks and chairs. Let me clean the windows My classroom. Hey, Zhang Peng. We have a new classroom. Let me clean the fish bowl. Excuse me. Oh, sorry. Let's talk. Hey, Zhang Peng. We have a new classroom. Really? What's in the classroom? Let's gLo and see! It's so big!  Look! My picture! Where is it? It's near the window. Lets play. I see a c. It's in a desk. Where is it? It's a crayon. Let's learn. classroom, blackboard, light, picture, door, window. What's in the classroom? One blackboard, one TV, many desks and chairs. Lets do. Open the door. Turn on the light. close the window. Put up the picture. Clean the blackboard. Let's spell. Read, listen and chant. cake, face, name, make. Read, listen and tick. cat, cake, dad, date, hat, hate. Listen, circle and write. Let's talk. Let's clean the classroon. OK. Let me clean the teacher's desk. Let me clean the windows. Let me help you. Thank you. Let's play. Lets clean the classroom! OK.Let me clean the teacher's desk. Let me clean the blackboard. clean the classroom. clean the windows. clean the teacher's desk. clean the door. clean the desks. clean the blackboard.  Let's learn. teacher's desk, computer, fan, wall, floor. Look! This is the new classroom, The door is orange. Colour and say. This is my classroom. The door is yellow. The desks are green. I like my classroom. Read and write. Read and tick or cross.Where is the green book. It is under the teacher's desk. Where is the kite? It is near the window. Where is the picture? It is near the kite. Where is the blue pencil box? It is on the floor. Look, choose and write. Where is it? It is in the. It is underthe. It is near the. where is the. it is in/on/under/near the. window, desk, chair, floor, wall, door. Now write about your classroom. Let's check. Listen and tick or cross. Look and circle. What is in the classroom? A door three desks. two chairs, a computer, a teacher's desk, a blackboard and a window. A door, three chairs. two desks, a blackboar, a computer, a teacher's desk and a window. Let's sing. We have a new classroom. What's in your new classroom? Four walls and a floor,Pictures and windows, and a yellow door! Story time. Oh! There's a bee in our classroom. Where is it? Look! It's on the light. Where is it now? It's on the fan. Look! It's on the wall now. Yes. What's this? It's a bee! No, it's a blackboard. There's a bee on the blackboard. Ah, yes. It really is a bee.",4,"./images/full/xxyy_pep_spider/Uint 1 My classroom/4e96981c60f92c6975596f250b8de9ea022966eb.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/4d74bad427827e1036f9be8e254cbedfd067a667.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/2e499b56bdb681545844f49276a92b83ddb1162c.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/59005d801ee2f181aacc144edfe484da8951ea80.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/0351d64bdf97911905ea6a9b6e494a2547385f69.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/1ba48802aa2b3ad731b7399e3ce7e23ccd134059.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/07a2349a8145a09dc586aba7ead5a95cf7f45ce4.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/842c2ee9eea25adf82fae9b80d6ff786bf6c729d.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/87aa1ceba1ed1d58257978cd563751e40ecc3b6c.jpg,./images/full/xxyy_pep_spider/Uint 1 My classroom/e6975f0f0d06977784e6a8156ca97690b282441a.jpg","['http://www.wsbedu.com/eng/images/entu/re4111.jpg', 'http://www.wsbedu.com/eng/images/entu/re4112.jpg', 'http://www.wsbedu.com/eng/images/entu/re4113.jpg', 'http://www.wsbedu.com/eng/images/entu/re4114.jpg', 'http://www.wsbedu.com/eng/images/entu/re4115.jpg', 'http://www.wsbedu.com/eng/images/entu/re4116.jpg', 'http://www.wsbedu.com/eng/images/entu/re4117.jpg', 'http://www.wsbedu.com/eng/images/entu/re4118.jpg', 'http://www.wsbedu.com/eng/images/entu/re4119.jpg', 'http://www.wsbedu.com/eng/images/entu/re411a.jpg']",2,xxyy_pep_spider,"['http://www.wsbedu.com/wu51/keben.asp?wai=1207&page=1', 'http://www.wsbedu.com/wu51/keben.asp?wai=1207&page=2']"
